flight_number,airline_code,source_airport_code,destination_airport_code,codeshare,stops,equipment,distance_km
AF0001,AF,ABE,ATL,Y,0,CRJ,1113.6020718649456
DL0001,DL,ABE,ATL,,0,717,1113.6020718649456
KL0002,KL,ABE,ATL,Y,0,CRJ,1113.6020718649456
AA0001,AA,ABE,CLT,Y,0,CR9 CR7 CRJ,773.1408145447942
US0001,US,ABE,CLT,Y,0,CR9 CR7 CRJ,773.1408145447942
DL0002,DL,ABE,DTW,Y,0,CRJ,681.7105141853426
G40001,G4,ABE,MYR,,0,M80,834.3167025976164
UA0001,UA,ABE,ORD,Y,0,ER4 ERJ,1050.2338841090525
G40002,G4,ABE,PGD,,0,M80,1641.123768939803
AA0002,AA,ABE,PHL,,0,DH3,88.39073424846367
US0002,US,ABE,PHL,Y,0,CRJ DH8,88.39073424846367
G40003,G4,ABE,PIE,,0,M80 320,1563.9061589885182
G40004,G4,ABE,SFB,,0,320 M80,1421.9780031555144
AA0003,AA,ABI,DFW,Y,0,ERD ER4 CRJ,253.332312018744
US0003,US,ABI,DFW,,0,ERD ER4,253.332312018744
7H0001,7H,ABL,OTZ,Y,0,CNC,207.54631707537416
8E0001,8E,ABL,OTZ,,0,CNC,207.54631707537416
AF0003,AF,ABQ,ATL,Y,0,757 320,2038.327239981967
AZ0003,AZ,ABQ,ATL,Y,0,757,2038.327239981967
DL0003,DL,ABQ,ATL,,0,757 320,2038.327239981967
KL0003,KL,ABQ,ATL,Y,0,757 320,2038.327239981967
VS0001,VS,ABQ,ATL,Y,0,757 320,2038.327239981967
WN0001,WN,ABQ,BWI,,0,73W,2682.0457815491864
LW0001,LW,ABQ,CNM,,0,CNC,370.65947203102627
WN0002,WN,ABQ,DAL,,0,73W 73C 733 735,932.4951436719399
FL0001,FL,ABQ,DEN,Y,0,73W,562.4869406389843
UA0005,UA,ABQ,DEN,Y,0,CR7 DH4 CRJ E70,562.4869406389843
WN0003,WN,ABQ,DEN,,0,73W 73C,562.4869406389843
AA0004,AA,ABQ,DFW,,0,M83 M80,913.8005959287797
US0004,US,ABQ,DFW,,0,M83 M80,913.8005959287797
WN0004,WN,ABQ,HOU,,0,73W 735 73C,1220.7679966040043
UA0006,UA,ABQ,IAH,,0,320 738,1195.6727490526955
B60001,B6,ABQ,JFK,,0,320,2931.4088082810044
FL0002,FL,ABQ,LAS,Y,0,73W,781.1498492733336
WN0005,WN,ABQ,LAS,,0,73C 73W 733,781.1498492733336
AA0005,AA,ABQ,LAX,Y,0,CR7 CRJ,1087.578466128454
AS0001,AS,ABQ,LAX,Y,0,CR7 CRJ,1087.578466128454
UA0007,UA,ABQ,LAX,Y,0,CRJ,1087.578466128454
US0005,US,ABQ,LAX,Y,0,CR7 CRJ,1087.578466128454
WN0006,WN,ABQ,LAX,,0,73C 73W,1087.578466128454
FL0003,FL,ABQ,MCI,Y,0,73W,1154.3485627191249
WN0007,WN,ABQ,MCI,,0,73W 73C,1154.3485627191249
FL0004,FL,ABQ,MDW,Y,0,73W,1800.9397175282606
WN0008,WN,ABQ,MDW,,0,73W,1800.9397175282606
DL0004,DL,ABQ,MSP,,0,320,1576.9146965557495
WN0009,WN,ABQ,OAK,,0,73W 733 73C,1427.2540463353284
AA0006,AA,ABQ,ORD,Y,0,E75,1795.9233072145933
UA0008,UA,ABQ,ORD,Y,0,CR7 E70,1795.9233072145933
US0006,US,ABQ,ORD,,0,E75,1795.9233072145933
FL0005,FL,ABQ,PDX,Y,0,73W,1786.6783717758115
WN0010,WN,ABQ,PDX,,0,73W,1786.6783717758115
AA0007,AA,ABQ,PHX,Y,0,CRJ CR9,527.143267559793
US0007,US,ABQ,PHX,Y,0,CRJ CR9,527.143267559793
WN0011,WN,ABQ,PHX,,0,73W 733 73C,527.143267559793
WN0012,WN,ABQ,SAN,,0,73C 733 73W,1009.2518750311486
WN0013,WN,ABQ,SEA,,0,73W,1897.340412718944
UA0009,UA,ABQ,SFO,Y,0,CRJ,1439.3133270396975
DL0005,DL,ABQ,SLC,Y,0,CR9 CR7,793.7546301538473
DL0006,DL,ABR,MSP,Y,0,CRJ,412.49149017116264
AF0006,AF,ABY,ATL,Y,0,CRJ,234.93325102974137
AM0001,AM,ABY,ATL,Y,0,CRJ,234.93325102974137
DL0009,DL,ABY,ATL,Y,0,CRJ,234.93325102974137
KL0006,KL,ABY,ATL,Y,0,CRJ,234.93325102974137
9K0001,9K,ACK,BOS,,0,CNA,146.19216482519442
9K0002,9K,ACK,EWB,,0,CNA,88.28909701185394
TJ0001,TJ,ACK,HPN,,0,PL2,306.0225519299834
9K0003,9K,ACK,HYA,Y,0,CNA,49.784040717466
TJ0002,TJ,ACK,TEB,,0,PL2,338.4148467768888
AA0010,AA,ACT,DFW,Y,0,ER4 ERD,144.08276263270793
US0008,US,ACT,DFW,,0,ER4,144.08276263270793
UA0011,UA,ACV,CEC,Y,0,EM2,89.68020521533806
UA0012,UA,ACV,SFO,Y,0,EM2,402.11220930093634
UA0013,UA,ACV,SMF,Y,0,EM2,332.60812190177194
NK0001,NK,ACY,BOS,,0,319,440.80295221283296
NK0002,NK,ACY,DTW,,0,319,798.9845070184933
NK0003,NK,ACY,FLL,,0,320 319,1575.95062408184
UA0014,UA,ACY,IAH,Y,0,ERJ,2162.7979988266657
NK0004,NK,ACY,MCO,,0,320,1373.3236646929747
NK0005,NK,ACY,MYR,,0,320,750.4534344632149
NK0006,NK,ACY,ORD,,0,319,1156.3637412859557
UA0015,UA,ACY,ORD,Y,0,ERJ,1156.3637412859557
NK0007,NK,ACY,RSW,,0,319,1583.5794069492222
NK0008,NK,ACY,TPA,,0,319,1471.9522614571838
AS0002,AS,ADK,ANC,,0,734 73Q,1913.043968477869
7H0003,7H,ADQ,ANC,,0,DH8 BE1,406.5609270150656
AS0003,AS,ADQ,ANC,,0,734 73Q,406.5609270150656
AF0008,AF,AEX,ATL,Y,0,CRJ,803.4284623254053
DL0012,DL,AEX,ATL,Y,0,CR9 CRJ,803.4284623254053
KL0012,KL,AEX,ATL,Y,0,CRJ,803.4284623254053
AA0013,AA,AEX,DFW,Y,0,ER4 CRJ ERD,457.60294592548945
US0010,US,AEX,DFW,Y,0,ER4 CRJ ERD,457.60294592548945
UA0017,UA,AEX,IAH,Y,0,ERJ,306.10934217326206
AF0010,AF,AGS,ATL,Y,0,CRJ 717,230.33855752743847
DL0013,DL,AGS,ATL,,0,M88 717,230.33855752743847
KL0013,KL,AGS,ATL,Y,0,CRJ 717,230.33855752743847
AA0015,AA,AGS,CLT,,0,DH8 CRJ,225.49963605512121
US0011,US,AGS,CLT,Y,0,DH3 CRJ,225.49963605512121
AA0016,AA,AGS,DCA,Y,0,CRJ,753.0294966070089
US0012,US,AGS,DCA,Y,0,CRJ,753.0294966070089
K50001,K5,AHN,BNA,,0,CNC,389.43199501369173
F90001,F9,AIA,CDR,Y,0,BE1,90.50177410777519
UA0019,UA,AIA,CDR,Y,0,BE1,90.50177410777519
ZK0001,ZK,AIA,CDR,,0,BE1,90.50177410777519
7H0004,7H,AIN,ATK,Y,0,CNC,96.61813735274364
7H0005,7H,AIN,BRW,Y,0,BE1 CNC,137.45015864791714
AS0004,AS,AKN,ANC,Y,0,SF3,463.3474482990606
KS0001,KS,AKN,ANC,,0,SF3,463.3474482990606
GV0002,GV,AKN,DLG,,0,BEC,114.08721668579007
4W0001,4W,AKP,FAI,,0,PA2,407.15509209621285
8V0005,8V,AKP,FAI,,0,PAG,407.15509209621285
AF0018,AF,ALB,ATL,Y,0,CR9 M88,1372.1417940486751
AM0006,AM,ALB,ATL,Y,0,M88,1372.1417940486751
AZ0013,AZ,ALB,ATL,Y,0,M88,1372.1417940486751
DL0014,DL,ALB,ATL,,0,M88,1372.1417940486751
KL0016,KL,ALB,ATL,Y,0,M88 CR9,1372.1417940486751
9K0005,9K,ALB,BOS,,0,CNA,232.8230582570679
FL0006,FL,ALB,BWI,Y,0,73W,464.4457831639005
WN0014,WN,ALB,BWI,,0,73W,464.4457831639005
UA0023,UA,ALB,CLE,Y,0,DH3,680.3442270454065
AA0021,AA,ALB,CLT,,0,319,1039.7527854389293
US0014,US,ALB,CLT,,0,319,1039.7527854389293
AA0022,AA,ALB,DCA,Y,0,E75 CRJ E70,511.65234439645104
US0015,US,ALB,DCA,,0,CRJ,511.65234439645104
DL0015,DL,ALB,DTW,Y,0,CRJ CR9,785.1606860178088
FL0007,FL,ALB,EWR,Y,0,73W,230.97613636412436
UA0024,UA,ALB,EWR,Y,0,DH4 ERJ DH2,230.97613636412436
FL0008,FL,ALB,FLL,Y,0,73W,1942.1110215985407
WN0015,WN,ALB,FLL,,0,73W,1942.1110215985407
UA0025,UA,ALB,IAD,Y,0,DH4 DH2 CR7 CRJ ERJ,522.7286321956456
WN0016,WN,ALB,LAS,,0,73W,3591.3495906620496
WN0017,WN,ALB,MCO,,0,73W,1729.0381501347117
FL0009,FL,ALB,MDW,Y,0,73W,1151.5979103695176
WN0018,WN,ALB,MDW,,0,73W 73H,1151.5979103695176
DL0016,DL,ALB,MSP,Y,0,CR9,1572.2454815431058
9K0006,9K,ALB,MSS,,0,CNA,257.24100980246146
9K0007,9K,ALB,OGS,,0,CNA,253.18354292436373
UA0026,UA,ALB,ORD,,0,319 73G 738 739,1160.512875020777
AA0023,AA,ALB,PHL,,0,DH3,341.6749254408915
US0016,US,ALB,PHL,Y,0,CRJ E75 DH8 E70,341.6749254408915
FL0010,FL,ALB,TPA,Y,0,73W,1821.0127194492877
WN0019,WN,ALB,TPA,,0,73W,1821.0127194492877
AA0024,AA,ALO,ORD,Y,0,ERD,375.41671871671616
US0017,US,ALO,ORD,,0,ERD,375.41671871671616
F90002,F9,ALS,DEN,Y,0,BE1,288.8777496282966
UA0027,UA,ALS,DEN,Y,0,BE1,288.8777496282966
ZK0002,ZK,ALS,DEN,,0,BE1 BEH,288.8777496282966
F90003,F9,ALS,FMN,Y,0,BE1,223.33620788715282
UA0028,UA,ALS,FMN,Y,0,BE1,223.33620788715282
ZK0003,ZK,ALS,FMN,,0,BE1,223.33620788715282
AS0005,AS,ALW,SEA,Y,0,DH4,341.2251322294439
FL0011,FL,AMA,DAL,Y,0,735 73W,519.6119480062961
WN0020,WN,AMA,DAL,,0,735 733 73W 73C,519.6119480062961
FL0012,FL,AMA,DEN,Y,0,735,578.6107098623603
UA0029,UA,AMA,DEN,Y,0,ERJ,578.6107098623603
WN0021,WN,AMA,DEN,,0,735 73W,578.6107098623603
AA0025,AA,AMA,DFW,Y,0,ER4 CRJ ERD,501.4750087107193
US0018,US,AMA,DFW,,0,ER4,501.4750087107193
UA0030,UA,AMA,IAH,Y,0,ERJ,832.7668344029626
WN0022,WN,AMA,LAS,,0,735 733,1217.6924955704394
FL0013,FL,AMA,MDW,Y,0,73W,1414.338369866618
AS0006,AS,ANC,ADK,,0,734 73Q,1913.043968477869
7H0008,7H,ANC,ADQ,,0,DH8 BE1,406.5609270150656
AS0007,AS,ANC,ADQ,,0,734 73Q,406.5609270150656
AS0008,AS,ANC,AKN,Y,0,SF3,463.3474482990606
KS0002,KS,ANC,AKN,,0,SF3,463.3474482990606
7H0009,7H,ANC,ANI,,0,BE1 DH8,510.17461367336597
AS0009,AS,ANC,ANI,,0,SF3,510.17461367336597
KS0003,KS,ANC,ANI,,0,SF3,510.17461367336597
7H0010,7H,ANC,BET,,0,DH8,639.6398283066103
AS0010,AS,ANC,BET,,0,73Q 734,639.6398283066103
AS0011,AS,ANC,BRW,,0,73Q,1162.32297441526
AS0012,AS,ANC,CDB,Y,0,SF3,995.7728940574145
KS0004,KS,ANC,CDB,,0,SF3,995.7728940574145
7H0011,7H,ANC,CDV,,0,BE1,256.22878444654356
AS0013,AS,ANC,CDV,,0,73Q,256.22878444654356
UA0035,UA,ANC,DEN,,0,738,3863.129816959807
AS0014,AS,ANC,DLG,Y,0,SF3,527.4728115649926
KS0005,KS,ANC,DLG,,0,SF3,527.4728115649926
7H0012,7H,ANC,ENA,,0,BE1 DH8,95.74271311653266
AS0015,AS,ANC,ENA,Y,0,BE1 DH8,95.74271311653266
GV0007,GV,ANC,ENA,,0,BEC,95.74271311653266
7H0013,7H,ANC,FAI,,0,DH8 BE1,418.3974465245292
AS0016,AS,ANC,FAI,,0,73H 73Q,418.3974465245292
AS0017,AS,ANC,HNL,,0,73H,4474.85055141364
7H0014,7H,ANC,HOM,,0,BE1 DH8,189.14042819651308
AS0018,AS,ANC,HOM,Y,0,BE1 DH8,189.14042819651308
KO0001,KO,ANC,ILI,,0,,312.5655656064777
AS0019,AS,ANC,JNU,,0,734 73Q,915.947315641864
AS0021,AS,ANC,LAS,,0,73H,3703.2981066915304
AA0031,AA,ANC,LAX,Y,0,737,3770.9867452123303
AS0022,AS,ANC,LAX,,0,73H,3770.9867452123303
AS0023,AS,ANC,MCG,,0,SF3,352.5243107758287
KS0006,KS,ANC,MCG,,0,SF3,352.5243107758287
DL0043,DL,ANC,MSP,,0,738 757,4041.9740833427663
AS0024,AS,ANC,OME,,0,73Q 734,864.4197678638104
AS0025,AS,ANC,ORD,,0,73H,4568.179156888665
UA0036,UA,ANC,ORD,,0,738,4568.179156888665
AS0026,AS,ANC,OTZ,,0,73Q 734,879.6564075848797
AS0027,AS,ANC,PDX,,0,73H 73G 734 739,2476.846480208212
AA0032,AA,ANC,PHX,,0,319 320,4101.718395278501
US0024,US,ANC,PHX,,0,319 320,4101.718395278501
AS0028,AS,ANC,SCC,,0,73Q,1004.8571489058886
AS0029,AS,ANC,SDP,Y,0,SF3,895.1478411773472
KS0007,KS,ANC,SDP,,0,SF3,895.1478411773472
AS0030,AS,ANC,SEA,,0,73H 73J 734 73Q 739 73G,2325.752433399854
DL0044,DL,ANC,SEA,Y,0,73J,2325.752433399854
UA0037,UA,ANC,SEA,,0,739 738,2325.752433399854
DL0045,DL,ANC,SLC,,0,738,3412.860168823888
AS0031,AS,ANC,SNP,Y,0,SF3,1229.8942920100471
KS0008,KS,ANC,SNP,,0,SF3,1229.8942920100471
AS0032,AS,ANC,STG,Y,0,SF3,1234.6834404306649
KS0009,KS,ANC,STG,,0,SF3,1234.6834404306649
7H0016,7H,ANC,UNK,,0,DH8,629.6947125222877
AS0033,AS,ANC,UNK,Y,0,SF3 DH8,629.6947125222877
KS0010,KS,ANC,UNK,,0,SF3,629.6947125222877
7H0017,7H,ANC,VDZ,,0,DH8 BE1,200.98708004699654
AS0034,AS,ANC,VDZ,Y,0,DH8 BE1,200.98708004699654
7H0018,7H,ANI,ANC,,0,BE1 DH8,510.17461367336597
AS0035,AS,ANI,ANC,,0,SF3,510.17461367336597
KS0011,KS,ANI,ANC,,0,SF3,510.17461367336597
7H0020,7H,ANI,HCR,Y,0,CNC,68.54847971491701
7S0001,7S,ANI,HCR,,0,CNA,68.54847971491701
AS0036,AS,ANI,MCG,,0,SF3,254.39161894149228
KS0012,KS,ANI,MCG,,0,SF3,254.39161894149228
7H0024,7H,ANV,HCR,Y,0,CNC,55.288686317079694
UA0039,UA,AOO,IAD,Y,0,SF3,167.5575070580538
UA0040,UA,AOO,JST,Y,0,SF3,43.632196313149635
X70001,X7,APF,MIA,,0,CNA,153.70137992182666
DL0046,DL,APN,DTW,Y,0,CRJ,318.93161737950226
DL0047,DL,APN,MSP,Y,0,CRJ,759.7912735708946
AA0038,AA,ART,ORD,Y,0,ERD,991.2242285766865
US0029,US,ART,ORD,,0,ERD,991.2242285766865
AA0039,AA,ART,PHL,Y,0,CRJ,462.64511041014646
US0030,US,ART,PHL,Y,0,CRJ,462.64511041014646
UA0043,UA,ASE,DEN,Y,0,CR7,201.10927360587556
UA0044,UA,ASE,LAX,Y,0,CR7,1184.5029666360535
7H0026,7H,ATK,AIN,Y,0,CNC,96.61813735274364
7H0027,7H,ATK,BRW,Y,0,CNC,94.21268816555167
AF0048,AF,ATL,ABE,Y,0,717,1113.6020718649456
DL0048,DL,ATL,ABE,,0,717,1113.6020718649456
KL0158,KL,ATL,ABE,Y,0,717,1113.6020718649456
AF0049,AF,ATL,ABQ,Y,0,757,2038.327239981967
AZ0058,AZ,ATL,ABQ,Y,0,757,2038.327239981967
DL0049,DL,ATL,ABQ,,0,757 320,2038.327239981967
KL0159,KL,ATL,ABQ,Y,0,757,2038.327239981967
VS0005,VS,ATL,ABQ,Y,0,757,2038.327239981967
AF0050,AF,ATL,ABY,Y,0,CRJ,234.93325102974137
AM0008,AM,ATL,ABY,Y,0,CRJ,234.93325102974137
DL0050,DL,ATL,ABY,Y,0,CRJ,234.93325102974137
KL0160,KL,ATL,ABY,Y,0,CRJ,234.93325102974137
AF0051,AF,ATL,AEX,Y,0,CRJ CR9,803.4284623254053
DL0051,DL,ATL,AEX,Y,0,CRJ CR9,803.4284623254053
KL0161,KL,ATL,AEX,Y,0,CRJ CR9,803.4284623254053
AF0052,AF,ATL,AGS,Y,0,CRJ M88 717,230.33855752743847
DL0052,DL,ATL,AGS,,0,717 M88,230.33855752743847
KL0162,KL,ATL,AGS,Y,0,717 M88 CRJ,230.33855752743847
AF0053,AF,ATL,ALB,Y,0,M88,1372.1417940486751
AM0009,AM,ATL,ALB,Y,0,CR9 M88,1372.1417940486751
DL0053,DL,ATL,ALB,,0,M88,1372.1417940486751
KL0163,KL,ATL,ALB,Y,0,M88,1372.1417940486751
AF0054,AF,ATL,ATW,Y,0,CR9,1232.4978544538346
DL0055,DL,ATL,ATW,Y,0,CR7 CR9,1232.4978544538346
KL0165,KL,ATL,ATW,Y,0,CR9,1232.4978544538346
AF0055,AF,ATL,AUS,Y,0,M90 M88,1305.1634114567275
AZ0059,AZ,ATL,AUS,Y,0,M90 M88,1305.1634114567275
DL0057,DL,ATL,AUS,,0,M90 M88 ,1305.1634114567275
FL0015,FL,ATL,AUS,,0,73G,1305.1634114567275
KL0166,KL,ATL,AUS,Y,0,M90 M88,1305.1634114567275
VS0006,VS,ATL,AUS,Y,0,M90 M88,1305.1634114567275
WN0024,WN,ATL,AUS,,0,733 73W,1305.1634114567275
AF0056,AF,ATL,AVL,Y,0,CRJ M88,264.2952805731735
AZ0060,AZ,ATL,AVL,Y,0,CRJ M88,264.2952805731735
DL0058,DL,ATL,AVL,,0,M88,264.2952805731735
KL0167,KL,ATL,AVL,Y,0,CRJ M88,264.2952805731735
AF0057,AF,ATL,AVP,Y,0,CR7,1148.929320162914
DL0059,DL,ATL,AVP,Y,0,CR7,1148.929320162914
KL0168,KL,ATL,AVP,Y,0,CR7,1148.929320162914
9E0001,9E,ATL,AZO,,0,CRJ,960.7865715125845
DL0060,DL,ATL,AZO,Y,0,CRJ,960.7865715125845
AF0058,AF,ATL,BDL,Y,0,M88 73W,1381.9819835346998
AM0010,AM,ATL,BDL,Y,0,M88 73W,1381.9819835346998
AZ0061,AZ,ATL,BDL,Y,0,M88,1381.9819835346998
DL0062,DL,ATL,BDL,,0,M88 73W 320,1381.9819835346998
FL0016,FL,ATL,BDL,,0,717,1381.9819835346998
KL0169,KL,ATL,BDL,Y,0,M88,1381.9819835346998
WN0025,WN,ATL,BDL,Y,0,717,1381.9819835346998
AF0059,AF,ATL,BHM,Y,0,M88,215.26492353815198
AS0037,AS,ATL,BHM,Y,0,M88 320,215.26492353815198
AZ0062,AZ,ATL,BHM,Y,0,M88,215.26492353815198
DL0063,DL,ATL,BHM,,0,M88 320,215.26492353815198
KL0170,KL,ATL,BHM,Y,0,M88,215.26492353815198
VS0007,VS,ATL,BHM,Y,0,M88,215.26492353815198
AF0060,AF,ATL,BMI,Y,0,CR7 CR9,858.249208269484
DL0065,DL,ATL,BMI,Y,0,CR9 CR7,858.249208269484
KL0171,KL,ATL,BMI,Y,0,CR9,858.249208269484
AF0061,AF,ATL,BNA,Y,0,M88 319 738 73H 717 320,344.43306778987096
AM0011,AM,ATL,BNA,Y,0,M88 320,344.43306778987096
AS0038,AS,ATL,BNA,Y,0,738 319 320 M88 73H 717,344.43306778987096
AZ0063,AZ,ATL,BNA,Y,0,320 717,344.43306778987096
DL0066,DL,ATL,BNA,,0,M88 738 319 320 73H 717,344.43306778987096
KL0172,KL,ATL,BNA,Y,0,319 M88 738 73H 717 320,344.43306778987096
VS0008,VS,ATL,BNA,Y,0,319 320 M88 738 73H 717,344.43306778987096
AF0062,AF,ATL,BOS,Y,0,M90 757 320 738 319,1521.2233628594663
AM0012,AM,ATL,BOS,Y,0,M90 757 738 M88 320 319,1521.2233628594663
AZ0064,AZ,ATL,BOS,Y,0,M90 757 319,1521.2233628594663
DL0069,DL,ATL,BOS,,0,M90 757 320 738 M88  319,1521.2233628594663
FL0017,FL,ATL,BOS,,0,717,1521.2233628594663
KL0173,KL,ATL,BOS,Y,0,757 320 319,1521.2233628594663
VS0009,VS,ATL,BOS,Y,0,M90 757 320 738 M88 319,1521.2233628594663
WN0026,WN,ATL,BOS,,0,73W,1521.2233628594663
AF0063,AF,ATL,BQK,Y,0,CRJ,383.5535037698949
DL0070,DL,ATL,BQK,Y,0,CRJ,383.5535037698949
KL0174,KL,ATL,BQK,Y,0,CRJ,383.5535037698949
AF0065,AF,ATL,BTR,Y,0,CR7 CRJ 319 CR9,720.9292278073489
DL0073,DL,ATL,BTR,,0,319,720.9292278073489
KL0176,KL,ATL,BTR,Y,0,CR7 CRJ,720.9292278073489
AF0066,AF,ATL,BTV,Y,0,CR9,1545.888340200971
DL0074,DL,ATL,BTV,Y,0,CR9,1545.888340200971
KL0177,KL,ATL,BTV,Y,0,CR9,1545.888340200971
AF0067,AF,ATL,BUF,Y,0,M90 M88,1147.0625706826079
AZ0065,AZ,ATL,BUF,Y,0,M90 M88,1147.0625706826079
DL0075,DL,ATL,BUF,,0,M90 M88,1147.0625706826079
KL0178,KL,ATL,BUF,Y,0,M90 M88,1147.0625706826079
AF0068,AF,ATL,BWI,Y,0,M90 757 320,927.5307689689371
AM0013,AM,ATL,BWI,Y,0,M90 757 320 M88,927.5307689689371
AZ0066,AZ,ATL,BWI,Y,0,320 M90,927.5307689689371
DL0076,DL,ATL,BWI,,0,M88 M90 757 320 73W,927.5307689689371
FL0018,FL,ATL,BWI,,0,73G,927.5307689689371
KL0179,KL,ATL,BWI,Y,0,757 320 M90,927.5307689689371
WN0027,WN,ATL,BWI,,0,73W 73C,927.5307689689371
AF0069,AF,ATL,CAE,Y,0,M88 CRJ 319 717,307.25847486435293
AZ0067,AZ,ATL,CAE,Y,0,CR9 CRJ,307.25847486435293
DL0078,DL,ATL,CAE,,0,717 M88 319,307.25847486435293
KL0180,KL,ATL,CAE,Y,0,M88 CRJ,307.25847486435293
AF0070,AF,ATL,CAK,Y,0,M88,851.3024186481871
DL0079,DL,ATL,CAK,,0,M88,851.3024186481871
FL0019,FL,ATL,CAK,,0,717 ,851.3024186481871
KL0181,KL,ATL,CAK,Y,0,M88,851.3024186481871
WN0028,WN,ATL,CAK,,0,73W 73C,851.3024186481871
9E0002,9E,ATL,CHA,,0,CRJ,171.0489850145214
AF0072,AF,ATL,CHA,Y,0,CRJ M88,171.0489850145214
AZ0069,AZ,ATL,CHA,Y,0,CRJ M88,171.0489850145214
DL0082,DL,ATL,CHA,,0,M88,171.0489850145214
KL0182,KL,ATL,CHA,Y,0,CRJ M88,171.0489850145214
AF0073,AF,ATL,CHO,Y,0,CRJ,734.7556381568947
DL0083,DL,ATL,CHO,Y,0,CRJ,734.7556381568947
KL0183,KL,ATL,CHO,Y,0,CRJ,734.7556381568947
AF0074,AF,ATL,CHS,Y,0,320 M88 73W 717 319,416.3359582805535
AS0039,AS,ATL,CHS,Y,0,M88 320 73W 717 319,416.3359582805535
AZ0070,AZ,ATL,CHS,Y,0,M88 73W,416.3359582805535
DL0084,DL,ATL,CHS,,0,319 320 M88 73W 717,416.3359582805535
KL0184,KL,ATL,CHS,Y,0,M88 73W 717 319,416.3359582805535
VS0010,VS,ATL,CHS,Y,0,M88 320 73W 717 319,416.3359582805535
WN0029,WN,ATL,CHS,,0,,416.3359582805535
9E0003,9E,ATL,CID,,0,CRJ,1117.502522439726
AF0075,AF,ATL,CID,Y,0,CRJ,1117.502522439726
DL0085,DL,ATL,CID,Y,0,CR9 CRJ,1117.502522439726
KL0185,KL,ATL,CID,Y,0,CRJ,1117.502522439726
AF0076,AF,ATL,CLE,Y,0,717 CR9,893.8160701204932
AM0015,AM,ATL,CLE,Y,0,717,893.8160701204932
DL0086,DL,ATL,CLE,,0,717 M88 ,893.8160701204932
KL0186,KL,ATL,CLE,Y,0,717 CR9,893.8160701204932
UA0045,UA,ATL,CLE,Y,0,ERJ,893.8160701204932
AA0044,AA,ATL,CLT,Y,0,319 320 CR9 321,364.56708046970965
AF0077,AF,ATL,CLT,Y,0,M90 M88 319,364.56708046970965
AS0040,AS,ATL,CLT,Y,0,M88 M90 319,364.56708046970965
AZ0071,AZ,ATL,CLT,Y,0,M88,364.56708046970965
DL0087,DL,ATL,CLT,,0,M90 M88 319,364.56708046970965
KL0187,KL,ATL,CLT,Y,0,M88 M90 319,364.56708046970965
US0033,US,ATL,CLT,,0,319 320 321,364.56708046970965
VS0011,VS,ATL,CLT,Y,0,M88 M90 319,364.56708046970965
AF0078,AF,ATL,CMH,Y,0,73W M88 738,720.4056053118144
AM0016,AM,ATL,CMH,Y,0,M88,720.4056053118144
AZ0072,AZ,ATL,CMH,Y,0,M88 738 73W,720.4056053118144
DL0088,DL,ATL,CMH,,0,73W M88 738 319,720.4056053118144
FL0020,FL,ATL,CMH,,0,717,720.4056053118144
KL0188,KL,ATL,CMH,Y,0,73W M88 738,720.4056053118144
VA0024,VA,ATL,CMH,Y,0,73W M88 738 319,720.4056053118144
WN0030,WN,ATL,CMH,Y,0,717,720.4056053118144
AF0079,AF,ATL,COS,Y,0,738,1902.5379334175639
DL0089,DL,ATL,COS,,0,738,1902.5379334175639
KL0189,KL,ATL,COS,Y,0,738,1902.5379334175639
9E0004,9E,ATL,CRW,,0,CRJ,585.0668596579807
AF0080,AF,ATL,CRW,Y,0,CRJ 319,585.0668596579807
DL0090,DL,ATL,CRW,,0,319,585.0668596579807
KL0190,KL,ATL,CRW,Y,0,319,585.0668596579807
AF0081,AF,ATL,CSG,Y,0,CRJ,133.37504988941276
DL0091,DL,ATL,CSG,Y,0,CRJ,133.37504988941276
KL0191,KL,ATL,CSG,Y,0,CRJ,133.37504988941276
9E0005,9E,ATL,CVG,,0,CR9 ,602.1802541981559
AF0083,AF,ATL,CVG,Y,0,738 M88 319,602.1802541981559
AM0018,AM,ATL,CVG,Y,0,738 M88 319,602.1802541981559
AZ0074,AZ,ATL,CVG,Y,0,M88 738,602.1802541981559
DL0093,DL,ATL,CVG,,0,M88 738 320  319,602.1802541981559
KL0193,KL,ATL,CVG,Y,0,M88 738,602.1802541981559
VS0013,VS,ATL,CVG,Y,0,M88 738,602.1802541981559
AF0085,AF,ATL,DAB,Y,0,M90,589.3924131520575
DL0095,DL,ATL,DAB,,0,M90 757 M88,589.3924131520575
KL0195,KL,ATL,DAB,Y,0,M90 757,589.3924131520575
AF0086,AF,ATL,DAL,Y,0,CRJ,1157.6774391914223
DL0096,DL,ATL,DAL,Y,0,CRJ,1157.6774391914223
KL0196,KL,ATL,DAL,Y,0,CRJ,1157.6774391914223
VS0014,VS,ATL,DAL,Y,0,CRJ,1157.6774391914223
AF0087,AF,ATL,DAY,Y,0,M88,696.9614630350017
AZ0075,AZ,ATL,DAY,Y,0,M88,696.9614630350017
DL0097,DL,ATL,DAY,,0,M88,696.9614630350017
FL0022,FL,ATL,DAY,,0,717,696.9614630350017
KL0197,KL,ATL,DAY,Y,0,M88,696.9614630350017
WN0032,WN,ATL,DAY,Y,0,717,696.9614630350017
AF0088,AF,ATL,DCA,Y,0,M88 M90 320,880.0933329876362
AM0020,AM,ATL,DCA,Y,0,M90 M88,880.0933329876362
